process_id,process_name,cpu_percent,memory_usage,timestamp
963,spotlightknowledged,0.0,17.046875,2025-07-18 15:34:22.858846
1001,metrickitd,0.0,7.125,2025-07-18 15:34:22.858885
1009,contentlinkingd,0.0,10.421875,2025-07-18 15:34:22.858978
1011,intents_helper,0.0,10.234375,2025-07-18 15:34:22.859016
1017,keychainsharingmessagingd,0.0,7.46875,2025-07-18 15:34:22.859164
1030,dataaccessd,0.0,38.109375,2025-07-18 15:34:22.859610
1031,SafariBookmarksSyncAgent,0.0,17.921875,2025-07-18 15:34:22.859673
1032,peopled,0.0,26.140625,2025-07-18 15:34:22.859709
1033,proactived,0.0,18.609375,2025-07-18 15:34:22.859749
1068,MTLCompilerService,0.0,45.796875,2025-07-18 15:34:22.859994
1069,MTLCompilerService,0.0,36.703125,2025-07-18 15:34:22.860047
1071,SafariLaunchAgent,0.0,7.046875,2025-07-18 15:34:22.860095
1083,VTEncoderXPCService,0.0,18.84375,2025-07-18 15:34:22.860139
1084,VTDecoderXPCService,0.0,12.6875,2025-07-18 15:34:22.860187
1088,com.apple.SiriTTSService.TrialProxy,0.0,8.484375,2025-07-18 15:34:22.860306
1100,com.apple.audio.SandboxHelper,0.0,2.34375,2025-07-18 15:34:22.860353
1119,inputanalyticsd,0.0,11.046875,2025-07-18 15:34:22.860396
1120,feedbackd,0.0,10.125,2025-07-18 15:34:22.860428
1121,tipsd,0.0,22.140625,2025-07-18 15:34:22.860462
1123,com.apple.tonelibraryd,0.0,4.3125,2025-07-18 15:34:22.860510
1134,PasswordBreachAgent,0.0,9.609375,2025-07-18 15:34:22.860619
1139,coreautha,0.0,44.140625,2025-07-18 15:34:22.860652
1140,AuthenticationServicesAgent,0.0,19.28125,2025-07-18 15:34:22.860699
1145,extensionkitservice,0.0,7.9375,2025-07-18 15:34:22.860744
1146,ImageThumbnailExtension,0.0,17.90625,2025-07-18 15:34:22.860790
1151,mapssyncd,0.0,16.046875,2025-07-18 15:34:22.860822
1153,photoanalysisd,0.0,36.1875,2025-07-18 15:34:22.860853
1159,cloudphotod,0.0,18.84375,2025-07-18 15:34:22.860915
1340,geoanalyticsd,0.0,17.6875,2025-07-18 15:34:22.861058
1448,amsondevicestoraged,0.0,22.28125,2025-07-18 15:34:22.861101
1494,XProtect,0.0,6.203125,2025-07-18 15:34:22.861140
1593,keyboardservicesd,0.0,13.3125,2025-07-18 15:34:22.861185
1594,naturallanguaged,0.0,22.671875,2025-07-18 15:34:22.861228
1721,OSDUIHelper,0.0,28.265625,2025-07-18 15:34:22.861284
1741,betaenrollmentagent,0.0,6.8125,2025-07-18 15:34:22.861327
1865,com.apple.ColorSyncXPCAgent,0.0,2.203125,2025-07-18 15:34:22.861436
2208,XprotectService,0.0,5.953125,2025-07-18 15:34:22.861512
2209,mdwrite,0.0,3.46875,2025-07-18 15:34:22.861542
2216,PlugInLibraryService,0.0,2.53125,2025-07-18 15:34:22.861587
2223,com.apple.CloudPhotosConfiguration,0.0,12.734375,2025-07-18 15:34:22.861632
2229,studentd,0.0,32.984375,2025-07-18 15:34:22.861664
2250,WallpaperImageExtension,0.0,47.09375,2025-07-18 15:34:22.861740
2256,MTLCompilerService,0.0,4.21875,2025-07-18 15:34:22.861784
2257,MTLCompilerService,0.0,4.234375,2025-07-18 15:34:22.861830
2266,translationd,0.0,17.265625,2025-07-18 15:34:22.861861
2271,com.apple.accessibility.mediaaccessibilityd,0.0,3.625,2025-07-18 15:34:22.861910
2449,devicecheckd,0.0,10.984375,2025-07-18 15:34:22.862037
2452,IMAutomaticHistoryDeletionAgent,0.0,14.640625,2025-07-18 15:34:22.862078
2542,EscrowSecurityAlert,0.0,12.109375,2025-07-18 15:34:22.862232
2611,mlhostd,0.0,19.953125,2025-07-18 15:34:22.862268
2613,extensionkitservice,0.0,10.546875,2025-07-18 15:34:22.862311
2690,LinkedNotesUIService,0.0,31.71875,2025-07-18 15:34:22.862356
2949,com.apple.appkit.xpc.openAndSavePanelService,0.0,137.140625,2025-07-18 15:34:22.862406
2950,QuickLookUIService,0.0,16.859375,2025-07-18 15:34:22.862447
2965,storekitagent,0.0,37.640625,2025-07-18 15:34:22.862478
3943,com.apple.audio.SandboxHelper,0.0,2.34375,2025-07-18 15:34:22.862522
4795,ThemeWidgetControlViewService,0.0,33.25,2025-07-18 15:34:22.862608
5004,com.apple.audio.SandboxHelper,0.0,2.34375,2025-07-18 15:34:22.862655
5660,PowerChime,0.0,25.5,2025-07-18 15:34:22.862773
5743,businessservicesd,0.0,8.53125,2025-07-18 15:34:22.862896
5745,MessagesBlastDoorService,0.0,1.21875,2025-07-18 15:34:22.862940
5746,photolibraryd,0.0,33.78125,2025-07-18 15:34:22.862975
5747,intelligenceplatformd,0.0,13.234375,2025-07-18 15:34:22.863021
5748,privatecloudcomputed,0.0,13.0625,2025-07-18 15:34:22.863066
5749,com.apple.siri.embeddedspeech,0.0,15.53125,2025-07-18 15:34:22.863108
5750,analyticsagent,0.0,9.75,2025-07-18 15:34:22.863141
5752,backgroundassets.user,0.0,6.125,2025-07-18 15:34:22.863186
5756,nbagent,0.0,47.1875,2025-07-18 15:34:22.863216
5757,CloudTelemetryService,0.0,7.96875,2025-07-18 15:34:22.863263
5759,CloudTelemetryService,0.0,7.8125,2025-07-18 15:34:22.863341
5764,mbuseragent,0.0,4.421875,2025-07-18 15:34:22.863372
5778,RemoteManagementAgent,0.0,8.1875,2025-07-18 15:34:22.863449
5779,proactiveeventtrackerd,0.0,6.921875,2025-07-18 15:34:22.863494
5780,SafariConfigurationSubscriber,0.0,6.78125,2025-07-18 15:34:22.863541
5781,SecuritySubscriber,0.0,5.125,2025-07-18 15:34:22.863585
5782,InteractiveLegacyProfilesSubscriber,0.0,4.15625,2025-07-18 15:34:22.863625
5783,ScreenSharingSubscriber,0.0,6.890625,2025-07-18 15:34:22.863671
5788,LegacyProfilesSubscriber,0.0,4.109375,2025-07-18 15:34:22.863711
5789,PasscodeSettingsSubscriber,0.0,4.140625,2025-07-18 15:34:22.863757
5790,AccountSubscriber,0.0,7.890625,2025-07-18 15:34:22.863800
5791,ManagementTestSubscriber,0.0,5.09375,2025-07-18 15:34:22.863844
5792,ASConfigurationSubscriber,0.0,7.0625,2025-07-18 15:34:22.863892
5793,ManagedSettingsSubscriber,0.0,4.5625,2025-07-18 15:34:22.863939
5812,media-indexer,0.0,9.703125,2025-07-18 15:34:22.864034
5813,AMPLibraryAgent,0.0,16.359375,2025-07-18 15:34:22.864080
5819,PodcastContentService,0.0,5.421875,2025-07-18 15:34:22.864129
5820,com.apple.BKAgentService,0.0,7.734375,2025-07-18 15:34:22.864181
5821,AMPArtworkAgent,0.0,6.703125,2025-07-18 15:34:22.864226
6140,SharingXPCHelper,0.0,4.1875,2025-07-18 15:34:22.864312
6335,ciphermld,0.0,16.0625,2025-07-18 15:34:22.864347
6344,dprivacyd,0.0,6.09375,2025-07-18 15:34:22.864409
6388,avatarsd,0.0,21.84375,2025-07-18 15:34:22.864684
6389,contactsdonationagent,0.0,22.5625,2025-07-18 15:34:22.864732
6591,recentsd,0.0,11.09375,2025-07-18 15:34:22.864822
6620,FPCKService,0.0,8.875,2025-07-18 15:34:22.864853
6654,mlruntimed,0.0,2.609375,2025-07-18 15:34:22.864886
6745,managedcorespotlightd,0.0,14.1875,2025-07-18 15:34:22.864929
6825,mediaanalysisd-access,0.0,14.546875,2025-07-18 15:34:22.864977
9242,PackageThumbnailExtension,0.0,7.453125,2025-07-18 15:34:22.865062
9243,AudiovisualThumbnailExtension,0.0,20.796875,2025-07-18 15:34:22.865108
9244,com.apple.audio.SandboxHelper,0.0,2.328125,2025-07-18 15:34:22.865152
9245,Notes,0.0,178.734375,2025-07-18 15:34:22.865184
9246,localspeechrecognition,0.0,7.640625,2025-07-18 15:34:22.865233
9249,GroupSessionService,0.0,11.046875,2025-07-18 15:34:22.865279
9250,com.apple.DictionaryServiceHelper,0.0,3.53125,2025-07-18 15:34:22.865324
9331,nsattributedstringagent,0.0,61.546875,2025-07-18 15:34:22.865367
9354,DockHelper,0.0,40.640625,2025-07-18 15:34:22.865400
9360,MTLCompilerService,0.0,4.1875,2025-07-18 15:34:22.865450
9364,ThemeWidgetControlViewService,0.0,34.0,2025-07-18 15:34:22.865497
10100,spindump_agent,0.0,3.09375,2025-07-18 15:34:22.865532
10101,passd,0.0,34.28125,2025-07-18 15:34:22.865567
10110,com.apple.Safari.History,0.0,7.4375,2025-07-18 15:34:22.865613
10135,printtool,0.0,16.546875,2025-07-18 15:34:22.865643
10142,CGPDFService,0.0,8.203125,2025-07-18 15:34:22.865675
11664,com.apple.audio.SandboxHelper,0.0,2.328125,2025-07-18 15:34:22.865806
12944,MTLCompilerService,0.0,3.828125,2025-07-18 15:34:22.865856
12945,MTLCompilerService,0.0,3.859375,2025-07-18 15:34:22.865903
16225,CSExattrCryptoService,0.0,2.953125,2025-07-18 15:34:22.865949
16598,CredentialProviderExtensionHelper,0.0,5.53125,2025-07-18 15:34:22.866033
20669,AppleSpell,0.0,185.34375,2025-07-18 15:34:22.866058
21490,com.apple.AppStoreDaemon.StoreAEService,0.0,3.171875,2025-07-18 15:34:22.866099
21807,OfficeThumbnailExtension,0.0,13.390625,2025-07-18 15:34:22.866177
21808,WebThumbnailExtension,0.0,40.984375,2025-07-18 15:34:22.866218
21809,com.apple.WebKit.GPU,0.0,16.5625,2025-07-18 15:34:22.866262
21811,com.apple.audio.SandboxHelper,0.0,2.328125,2025-07-18 15:34:22.866305
23292,WardaSynthesizer_x86_64,0.0,2.11328125,2025-07-18 15:34:22.866438
23295,com.apple.audio.SandboxHelper,0.0,2.328125,2025-07-18 15:34:22.866481
23383,webprivacyd,0.0,9.4375,2025-07-18 15:34:22.866512
23388,com.apple.Safari.SafeBrowsing.Service,0.0,29.78125,2025-07-18 15:34:22.866552
23391,UserNotificationCenter,0.0,49.390625,2025-07-18 15:34:22.866597
23611,universalAccessAuthWarn,0.0,52.09375,2025-07-18 15:34:22.866668
23731,ShareSheetUI,0.0,40.515625,2025-07-18 15:34:22.866695
25584,DiskUnmountWatcher,0.0,1.75,2025-07-18 15:34:22.866760
32781,trustd,0.0,22.3125,2025-07-18 15:34:22.866812
32907,MTLCompilerService,0.0,4.1875,2025-07-18 15:34:22.866876
32908,reversetemplated,0.0,16.015625,2025-07-18 15:34:22.866916
32909,textunderstandingd,0.0,30.125,2025-07-18 15:34:22.866955
33837,WeatherWidget,0.0,70.125,2025-07-18 15:34:22.867120
33838,ScreenTimeWidgetExtension,0.0,73.46875,2025-07-18 15:34:22.867161
34048,StocksWidget,0.0,77.265625,2025-07-18 15:34:22.867190
34191,CSExattrCryptoService,0.0,3.140625,2025-07-18 15:34:22.867232
34192,MTLCompilerService,0.0,4.1875,2025-07-18 15:34:22.867271
34193,MTLCompilerService,0.0,4.234375,2025-07-18 15:34:22.867313
34302,TextThumbnailExtension,0.0,29.25,2025-07-18 15:34:22.867354
34304,VTDecoderXPCService,0.0,6.109375,2025-07-18 15:34:22.867394
34305,appstorecomponentsd,0.0,19.640625,2025-07-18 15:34:22.867435
36339,PlugInLibraryService,0.0,2.53125,2025-07-18 15:34:22.867506
41047,bash,0.0,0.84375,2025-07-18 15:34:22.867592
41150,mysqld,0.1,91.25,2025-07-18 15:34:22.867629
41284,WhatsApp,1.2,685.9375,2025-07-18 15:34:22.867667
41285,WAAppKitBridgeService,0.0,8.234375,2025-07-18 15:34:22.867712
41286,com.apple.SiriTTSService.TrialProxy,0.0,8.484375,2025-07-18 15:34:22.867751
41653,ServiceExtension,0.0,61.375,2025-07-18 15:34:22.867797
41657,VTEncoderXPCService,0.0,22.8125,2025-07-18 15:34:22.867837
41679,IMTransferAgent,0.0,19.703125,2025-07-18 15:34:22.867884
42026,intents_helper,0.0,9.171875,2025-07-18 15:34:22.867913
43330,mdworker,0.0,6.171875,2025-07-18 15:34:22.867940
43991,XProtectPluginService,0.0,9.046875,2025-07-18 15:34:22.868060
44002,Microsoft Word,0.1,212.65625,2025-07-18 15:34:22.868092
44892,IntelligencePlatformComputeService,0.0,27.671875,2025-07-18 15:34:22.868216
45366,homeenergyd,0.0,25.25,2025-07-18 15:34:22.868244
46254,com.apple.audio.SandboxHelper,0.0,3.046875,2025-07-18 15:34:22.868288
46379,VTDecoderXPCService,0.0,13.328125,2025-07-18 15:34:22.868327
46563,SpeechSynthesisServerXPC,0.0,4.390625,2025-07-18 15:34:22.868366
46565,AccessibilityVisualsAgent,0.0,68.25,2025-07-18 15:34:22.868409
47677,parsec-fbf,0.0,13.03125,2025-07-18 15:34:22.868438
47759,Family,0.0,28.796875,2025-07-18 15:34:22.868463
47769,remindd,0.0,33.140625,2025-07-18 15:34:22.868488
47894,pycharm,9.7,1910.453125,2025-07-18 15:34:22.868539
47904,fsnotifier,0.0,4.515625,2025-07-18 15:34:22.868567
47912,jcef Helper (GPU),0.0,68.71875,2025-07-18 15:34:22.868617
47913,jcef Helper,0.0,54.09375,2025-07-18 15:34:22.868650
48115,mdworker_shared,0.0,19.578125,2025-07-18 15:34:22.868915
48116,Python,0.9,83.625,2025-07-18 15:34:22.868945
48117,mdworker_shared,0.0,18.921875,2025-07-18 15:34:22.868985
385,loginwindow,0.0,156.203125,2025-07-18 15:34:27.893432
570,distnoted,0.0,5.984375,2025-07-18 15:34:27.897340
571,cfprefsd,0.0,8.6875,2025-07-18 15:34:27.897381
574,UserEventAgent,0.0,21.921875,2025-07-18 15:34:27.897480
577,WindowManager,0.0,38.90625,2025-07-18 15:34:27.897602
579,knowledge-agent,0.0,40.640625,2025-07-18 15:34:27.897757
580,ContinuityCaptureAgent,0.0,18.0,2025-07-18 15:34:27.897836
581,CoreServicesUIAgent,0.0,68.609375,2025-07-18 15:34:27.897921
582,universalaccessd,0.0,22.828125,2025-07-18 15:34:27.897998
583,com.apple.sbd,0.0,17.375,2025-07-18 15:34:27.898035
584,pboard,0.0,10.703125,2025-07-18 15:34:27.898078
585,talagentd,0.0,17.953125,2025-07-18 15:34:27.898116
586,Dock,0.0,74.359375,2025-07-18 15:34:27.898154
587,ControlCenter,0.0,102.234375,2025-07-18 15:34:27.898193
588,SystemUIServer,0.0,51.109375,2025-07-18 15:34:27.898226
589,Finder,0.0,132.796875,2025-07-18 15:34:27.898268
590,lsd,0.0,20.5,2025-07-18 15:34:27.898306
594,secd,0.0,54.53125,2025-07-18 15:34:27.898503
596,csnameddatad,0.0,3.78125,2025-07-18 15:34:27.898816
597,dmd,0.0,11.890625,2025-07-18 15:34:27.898866
598,QuickLookUIService,0.0,16.9375,2025-07-18 15:34:27.898961
599,secinitd,0.0,18.1875,2025-07-18 15:34:27.899007
600,generativeexperiencesd,0.0,21.0625,2025-07-18 15:34:27.899074
601,mediaanalysisd,0.0,288.671875,2025-07-18 15:34:27.899121
602,bird,0.0,34.25,2025-07-18 15:34:27.899163
603,com.apple.quicklook.ThumbnailsAgent,0.0,50.15625,2025-07-18 15:34:27.899231
604,findmydevice-user-agent,0.0,9.265625,2025-07-18 15:34:27.899296
607,WallpaperAgent,0.0,38.609375,2025-07-18 15:34:27.899392
609,siriactionsd,0.0,41.15625,2025-07-18 15:34:27.899490
610,com.apple.hiservices-xpcservice,0.0,7.421875,2025-07-18 15:34:27.899552
611,usernotificationsd,0.0,45.875,2025-07-18 15:34:27.899617
613,containermanagerd,0.0,12.078125,2025-07-18 15:34:27.899719
614,sharedfilelistd,0.0,14.34375,2025-07-18 15:34:27.899777
615,CoreLocationAgent,0.0,43.515625,2025-07-18 15:34:27.899840
616,sociallayerd,0.0,11.578125,2025-07-18 15:34:27.899882
617,suggestd,0.0,64.40625,2025-07-18 15:34:27.899923
618,tccd,0.0,18.375,2025-07-18 15:34:27.899965
619,callservicesd,0.0,44.875,2025-07-18 15:34:27.900007
620,calaccessd,0.0,27.921875,2025-07-18 15:34:27.900053
622,iconservicesagent,0.0,57.59375,2025-07-18 15:34:27.900115
623,fileproviderd,0.0,34.4375,2025-07-18 15:34:27.900159
624,pkd,0.0,17.78125,2025-07-18 15:34:27.900202
625,AMPDeviceDiscoveryAgent,0.0,8.40625,2025-07-18 15:34:27.900265
627,identityservicesd,0.0,58.59375,2025-07-18 15:34:27.900325
629,audioaccessoryd,0.0,30.484375,2025-07-18 15:34:27.900426
630,bluetoothuserd,0.0,15.875,2025-07-18 15:34:27.900469
631,ViewBridgeAuxiliary,0.0,15.203125,2025-07-18 15:34:27.900523
632,rapportd,0.0,29.796875,2025-07-18 15:34:27.900571
633,ndoagent,0.0,18.21875,2025-07-18 15:34:27.900617
634,fontd,0.0,14.234375,2025-07-18 15:34:27.900660
637,intelligentroutingd,0.0,15.25,2025-07-18 15:34:27.900814
638,donotdisturbd,0.0,26.546875,2025-07-18 15:34:27.900857
639,extensionkitservice,0.0,8.046875,2025-07-18 15:34:27.900919
640,WallpaperVideoExtension,0.0,85.046875,2025-07-18 15:34:27.900986
641,triald,0.0,21.859375,2025-07-18 15:34:27.901029
642,mobiletimerd,0.0,9.8125,2025-07-18 15:34:27.901076
643,replayd,0.0,26.671875,2025-07-18 15:34:27.901119
644,AudioComponentRegistrar,0.0,10.484375,2025-07-18 15:34:27.901180
645,ctkd,0.0,11.5,2025-07-18 15:34:27.901224
646,fontworker,0.0,13.453125,2025-07-18 15:34:27.901266
647,transparencyd,0.0,30.765625,2025-07-18 15:34:27.901308
648,findmylocateagent,0.0,19.65625,2025-07-18 15:34:27.901368
649,coreauthd,0.0,16.3125,2025-07-18 15:34:27.901411
651,cloudd,0.0,41.359375,2025-07-18 15:34:27.901493
652,VTDecoderXPCService,0.0,21.640625,2025-07-18 15:34:27.901556
653,neagent,0.0,14.234375,2025-07-18 15:34:27.901604
654,syncdefaultsd,0.0,20.96875,2025-07-18 15:34:27.901651
655,nsurlsessiond,0.0,22.09375,2025-07-18 15:34:27.901699
657,usernoted,0.0,38.8125,2025-07-18 15:34:27.901776
658,accountsd,0.0,85.265625,2025-07-18 15:34:27.901823
659,useractivityd,0.0,13.6875,2025-07-18 15:34:27.901865
660,com.apple.dock.extra,0.0,90.734375,2025-07-18 15:34:27.901927
661,icloudmailagent,0.0,12.046875,2025-07-18 15:34:27.901980
662,MTLCompilerService,0.0,4.15625,2025-07-18 15:34:27.902043
663,MTLCompilerService,0.0,4.140625,2025-07-18 15:34:27.902105
664,deleted,0.0,16.875,2025-07-18 15:34:27.902151
665,ManagedSettingsAgent,0.0,5.5,2025-07-18 15:34:27.902212
666,sharingd,0.1,45.59375,2025-07-18 15:34:27.902258
667,replicatord,0.0,27.671875,2025-07-18 15:34:27.902299
669,CommCenter,0.0,23.234375,2025-07-18 15:34:27.902372
671,APFSUserAgent,0.0,5.21875,2025-07-18 15:34:27.902455
672,routined,0.0,42.5,2025-07-18 15:34:27.902495
674,lockoutagent,0.0,7.578125,2025-07-18 15:34:27.902533
675,ContextStoreAgent,0.0,31.75,2025-07-18 15:34:27.902587
676,CallHistoryPluginHelper,0.0,17.25,2025-07-18 15:34:27.902635
677,ScreenTimeAgent,0.0,28.234375,2025-07-18 15:34:27.902693
679,ReportCrash,0.0,3.125,2025-07-18 15:34:27.902773
680,UIKitSystem,0.0,32.53125,2025-07-18 15:34:27.902806
681,DisplayLinkXpcService,0.0,1.6875,2025-07-18 15:34:27.902855
682,heard,0.0,40.890625,2025-07-18 15:34:27.902892
683,corespeechd,0.0,25.125,2025-07-18 15:34:27.902930
684,axassetsd,0.0,27.515625,2025-07-18 15:34:27.902964
686,BiomeAgent,0.0,19.828125,2025-07-18 15:34:27.903001
688,NotificationCenter,0.0,130.578125,2025-07-18 15:34:27.903056
689,imklaunchagent,0.0,11.59375,2025-07-18 15:34:27.903093
691,icdd,0.0,6.375,2025-07-18 15:34:27.903136
692,askpermissiond,0.0,11.453125,2025-07-18 15:34:27.903176
694,AirPlayUIAgent,0.0,22.078125,2025-07-18 15:34:27.903215
695,imagent,0.0,36.859375,2025-07-18 15:34:27.903255
696,diagnostics_agent,0.0,15.921875,2025-07-18 15:34:27.903311
697,TextInputMenuAgent,0.0,75.046875,2025-07-18 15:34:27.903367
699,amsaccountsd,0.0,30.25,2025-07-18 15:34:27.903408
702,DisplayLinkUserAgent,0.0,72.296875,2025-07-18 15:34:27.903501
704,ContainerMetadataExtractor,0.0,17.71875,2025-07-18 15:34:27.903555
705,Spotlight,0.0,205.8125,2025-07-18 15:34:27.903597
706,chronod,0.0,53.046875,2025-07-18 15:34:27.903638
707,ctkahp,0.0,5.1875,2025-07-18 15:34:27.903677
709,TextInputSwitcher,0.0,25.515625,2025-07-18 15:34:27.903731
710,financed,0.0,13.234375,2025-07-18 15:34:27.903770
711,siriinferenced,0.0,61.96875,2025-07-18 15:34:27.903809
712,lockdownmoded,0.0,7.953125,2025-07-18 15:34:27.903846
713,diagnosticextensionsd,0.0,9.734375,2025-07-18 15:34:27.903901
714,UsageTrackingAgent,0.0,22.421875,2025-07-18 15:34:27.903955
715,AppSSOAgent,0.0,47.546875,2025-07-18 15:34:27.903994
716,localizationswitcherd,0.0,10.25,2025-07-18 15:34:27.904044
718,pbs,0.0,9.53125,2025-07-18 15:34:27.904120
720,assistantd,0.0,54.3125,2025-07-18 15:34:27.904158
721,extensionkitservice,0.0,4.65625,2025-07-18 15:34:27.904214
722,CursorUIViewService,0.0,36.859375,2025-07-18 15:34:27.904264
723,PAH_Extension,0.0,19.03125,2025-07-18 15:34:27.904299
724,com.apple.CloudDocs.iCloudDriveFileProvider,0.0,15.265625,2025-07-18 15:34:27.904351
725,WiFiAgent,0.0,44.796875,2025-07-18 15:34:27.904389
726,milod,0.0,20.296875,2025-07-18 15:34:27.904425
728,contactsd,0.0,35.234375,2025-07-18 15:34:27.904499
729,FamilyControlsAgent,0.0,5.0,2025-07-18 15:34:27.904552
730,familycircled,0.0,18.90625,2025-07-18 15:34:27.904593
731,homed,0.0,48.59375,2025-07-18 15:34:27.904630
732,sirittsd,0.0,12.484375,2025-07-18 15:34:27.904663
733,followupd,0.0,6.375,2025-07-18 15:34:27.904702
735,assistant_cdmd,0.0,11.96875,2025-07-18 15:34:27.904743
736,extensionkitservice,0.0,11.65625,2025-07-18 15:34:27.904799
738,appleaccountd,0.0,22.71875,2025-07-18 15:34:27.904840
739,corespotlightd,0.0,152.75,2025-07-18 15:34:27.904876
741,loginitemregisterd,0.0,7.09375,2025-07-18 15:34:27.904968
742,com.apple.geod,0.0,27.90625,2025-07-18 15:34:27.905007
743,cdpd,0.0,13.703125,2025-07-18 15:34:27.905044
744,parsecd,0.0,19.90625,2025-07-18 15:34:27.905080
745,StatusKitAgent,0.0,19.390625,2025-07-18 15:34:27.905120
746,TrustedPeersHelper,0.0,14.59375,2025-07-18 15:34:27.905177
747,akd,0.0,52.5,2025-07-18 15:34:27.905212
748,MTLAssetUpgraderD,0.0,8.09375,2025-07-18 15:34:27.905260
749,networkserviceproxy,0.0,36.625,2025-07-18 15:34:27.905309
750,swcd,0.0,15.390625,2025-07-18 15:34:27.905342
751,duetexpertd,0.0,51.921875,2025-07-18 15:34:27.905376
752,linkd,0.0,28.453125,2025-07-18 15:34:27.905413
753,MENotificationAgent,0.0,5.890625,2025-07-18 15:34:27.905468
754,BackgroundTaskManagementAgent,0.0,16.890625,2025-07-18 15:34:27.905522
755,siriknowledged,0.0,39.75,2025-07-18 15:34:27.905561
756,commerce,0.0,13.609375,2025-07-18 15:34:27.905602
757,com.apple.FaceTime.FTConversationService,0.0,9.921875,2025-07-18 15:34:27.905658
758,IMDPersistenceAgent,0.0,23.5,2025-07-18 15:34:27.905711
759,CategoriesService,0.0,11.140625,2025-07-18 15:34:27.905762
760,ContextService,0.0,14.703125,2025-07-18 15:34:27.905799
761,iCloudNotificationAgent,0.0,23.625,2025-07-18 15:34:27.905854
762,itunescloudd,0.0,26.203125,2025-07-18 15:34:27.905892
765,amsengagementd,0.0,45.390625,2025-07-18 15:34:27.905966
767,searchpartyuseragent,0.0,37.5,2025-07-18 15:34:27.906023
768,WiFiCloudAssetsXPCService,0.0,2.1875,2025-07-18 15:34:27.906076
769,CalendarWidgetExtension,0.0,26.21875,2025-07-18 15:34:27.906133
771,swtransparencyd,0.0,15.15625,2025-07-18 15:34:27.906186
772,WorldClockWidget,0.0,39.421875,2025-07-18 15:34:27.906236
773,ProtectedCloudKeySyncing,0.0,11.46875,2025-07-18 15:34:27.906286
774,Keychain Circle Notification,0.0,18.015625,2025-07-18 15:34:27.906330
776,seserviced,0.0,12.59375,2025-07-18 15:34:27.906361
777,maild,0.0,15.0,2025-07-18 15:34:27.906391
778,CMFSyncAgent,0.0,10.640625,2025-07-18 15:34:27.906420
781,localspeechrecognition,0.0,10.671875,2025-07-18 15:34:27.906539
782,CloudTelemetryService,0.0,18.875,2025-07-18 15:34:27.906586
783,mediaremoteagent,0.0,4.140625,2025-07-18 15:34:27.906628
784,avconferenced,0.0,64.8125,2025-07-18 15:34:27.906662
785,BTLEServerAgent,0.0,5.15625,2025-07-18 15:34:27.906710
786,colorsync.useragent,0.0,6.046875,2025-07-18 15:34:27.906757
788,AssetCacheLocatorService,0.0,12.546875,2025-07-18 15:34:27.906837
790,UniversalControl,0.0,28.140625,2025-07-18 15:34:27.906913
791,SidecarRelay,0.0,8.671875,2025-07-18 15:34:27.906944
792,CloudTelemetryService,0.0,23.390625,2025-07-18 15:34:27.906993
793,CoreThreadCommissionerServiced,0.0,5.09375,2025-07-18 15:34:27.907036
806,geodMachServiceBridge,0.0,4.1875,2025-07-18 15:34:27.907306
807,appstoreagent,0.0,42.28125,2025-07-18 15:34:27.907344
819,gamecontrolleragentd,0.0,5.953125,2025-07-18 15:34:27.907608
820,CallHistorySyncHelper,0.0,29.234375,2025-07-18 15:34:27.907653
827,SiriSuggestionsBookkeepingService,0.0,54.296875,2025-07-18 15:34:27.907776
831,StocksKitService,0.0,15.953125,2025-07-18 15:34:27.907820
840,SetStoreUpdateService,0.0,11.796875,2025-07-18 15:34:27.907969
846,appplaceholdersyncd,0.0,14.390625,2025-07-18 15:34:27.908077
848,mdbulkimport,0.0,26.46875,2025-07-18 15:34:27.908142
849,ModelCatalogAgent,0.0,15.09375,2025-07-18 15:34:27.908191
852,ScopedBookmarkAgent,0.0,9.359375,2025-07-18 15:34:27.908261
855,com.apple.StreamingUnzipService,0.0,12.0,2025-07-18 15:34:27.908308
856,promotedcontentd,0.0,18.546875,2025-07-18 15:34:27.908356
858,SoftwareUpdateNotificationManager,0.0,39.25,2025-07-18 15:34:27.908440
859,progressd,0.0,12.5625,2025-07-18 15:34:27.908477
864,com.apple.audio.ComponentTagHelper,0.0,2.703125,2025-07-18 15:34:27.908522
865,spotlightknowledged,0.0,60.078125,2025-07-18 15:34:27.908568
868,adprivacyd,0.0,18.40625,2025-07-18 15:34:27.908629
869,AppPredictionIntentsHelperService,0.0,31.9375,2025-07-18 15:34:27.908676
872,weatherd,0.0,14.1875,2025-07-18 15:34:27.908745
873,extensionkitservice,0.0,4.65625,2025-07-18 15:34:27.908789
874,CalendarIntentsExtension,0.0,12.34375,2025-07-18 15:34:27.908838
875,SafariLinkExtension,0.0,12.203125,2025-07-18 15:34:27.908885
876,MessagesActionExtension,0.0,21.8125,2025-07-18 15:34:27.908927
878,SAExtensionOrchestrator,0.0,22.328125,2025-07-18 15:34:27.908971
879,extensionkitservice,0.0,4.640625,2025-07-18 15:34:27.909016
880,IFTelemetrySELFIngestor,0.0,11.78125,2025-07-18 15:34:27.909061
881,BiomeSELFIngestor,0.0,13.890625,2025-07-18 15:34:27.909106
882,GMSSELFIngestor,0.0,13.765625,2025-07-18 15:34:27.909149
883,IFTranscriptSELFIngestor,0.0,12.59375,2025-07-18 15:34:27.909193
884,MacinTalkAUSP,0.0,13.40625,2025-07-18 15:34:27.909226
